beneficiary_id,district,programme_code,cause,cohort_band,is_synthetic,batch_id
BEN-001865,Maradi,AID-2026-FS-207,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-011533,Maradi,AID-2026-DR-114,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-002585,Maradi,AID-2026-SH-455,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-018520,Maradi,AID-2026-ED-512,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-002421,Maradi,AID-2026-SH-455,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-009544,Maradi,AID-2026-FS-207,medical,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-020349,Maradi,AID-2026-ED-512,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022293,Maradi,AID-2026-HL-330,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-006630,Maradi,AID-2026-SH-455,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-009696,Maradi,AID-2026-HL-330,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-020277,Maradi,AID-2026-DR-114,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-016737,Maradi,AID-2026-HL-330,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-016842,Maradi,AID-2026-WS-618,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-012678,Maradi,AID-2026-SH-455,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-004342,Maradi,AID-2026-SH-455,international development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-023823,Maradi,AID-2026-DR-114,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-021932,Maradi,AID-2026-SH-455,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-018261,Barabanki,AID-2026-FS-207,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-001090,Balrampur,AID-2026-HL-330,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-002796,Barabanki,AID-2026-WS-618,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-010185,Barabanki,AID-2026-SH-455,youth development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-011154,Barabanki,AID-2026-FS-207,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-010192,Barabanki,AID-2026-ED-512,international development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-009257,Barabanki,AID-2026-DR-114,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006032,Barabanki,AID-2026-ED-512,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022662,Barabanki,AID-2026-FS-207,education,group,TRUE,SYNTH_ADVERSARY_V1
BEN-020896,Barabanki,AID-2026-FS-207,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-023621,Barabanki,AID-2026-WS-618,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-002784,Barabanki,AID-2026-DR-114,environment,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-023040,Barabanki,AID-2026-DR-114,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-017490,Cox's Bazar,AID-2026-SH-455,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-000131,Cox's Bazar,AID-2026-DR-114,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020736,Cox's Bazar,AID-2026-ED-512,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012580,Cox's Bazar,AID-2026-SH-455,medical,group,TRUE,SYNTH_ADVERSARY_V1
BEN-021884,Cox's Bazar,AID-2026-SH-455,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-016081,Cox's Bazar,AID-2026-WS-618,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-011327,Cox's Bazar,AID-2026-WS-618,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-002539,Cox's Bazar,AID-2026-FS-207,education,group,TRUE,SYNTH_ADVERSARY_V1
BEN-007938,Cox's Bazar,AID-2026-SH-455,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-009222,Cox's Bazar,AID-2026-DR-114,food and agriculture,group,TRUE,SYNTH_ADVERSARY_V1
BEN-006836,Cox's Bazar,AID-2026-FS-207,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-023862,Cox's Bazar,AID-2026-WS-618,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-008327,Cox's Bazar,AID-2026-FS-207,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-024604,Cox's Bazar,AID-2026-SH-455,housing,group,TRUE,SYNTH_ADVERSARY_V1
BEN-017927,Gaza North,AID-2026-SH-455,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006765,Gaza North,AID-2026-ED-512,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-016067,Gaza North,AID-2026-ED-512,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006749,Gaza North,AID-2026-WS-618,housing,group,TRUE,SYNTH_ADVERSARY_V1
BEN-012168,Gaza North,AID-2026-WS-618,disaster relief,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-022954,Gaza North,AID-2026-WS-618,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-022528,Gaza North,AID-2026-HL-330,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-025984,Gaza North,AID-2026-ED-512,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-000615,Gaza North,AID-2026-WS-618,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-025955,Gaza North,AID-2026-WS-618,education,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-023409,Gaza North,AID-2026-WS-618,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-007977,Wad Madani,AID-2026-HL-330,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-005613,Wad Madani,AID-2026-FS-207,civil rights,group,TRUE,SYNTH_ADVERSARY_V1
BEN-023685,Wad Madani,AID-2026-WS-618,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-008673,Wad Madani,AID-2026-SH-455,medical,group,TRUE,SYNTH_ADVERSARY_V1
BEN-000047,Wad Madani,AID-2026-SH-455,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020731,Wad Madani,AID-2026-FS-207,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-023643,Wad Madani,AID-2026-ED-512,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-021572,Wad Madani,AID-2026-FS-207,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-006292,Wad Madani,AID-2026-WS-618,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-018033,Wad Madani,AID-2026-ED-512,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-015059,Wad Madani,AID-2026-WS-618,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-003157,Wad Madani,AID-2026-HL-330,education,group,TRUE,SYNTH_ADVERSARY_V1
BEN-022395,Diffa,AID-2026-SH-455,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-004681,Diffa,AID-2026-SH-455,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-008783,Diffa,AID-2026-DR-114,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-004668,Diffa,AID-2026-FS-207,youth development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-024774,Diffa,AID-2026-SH-455,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-024499,Diffa,AID-2026-WS-618,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-003613,Diffa,AID-2026-SH-455,international development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-014334,El Obeid,AID-2026-ED-512,human services,group,TRUE,SYNTH_ADVERSARY_V1
BEN-021972,El Obeid,AID-2026-HL-330,medical,group,TRUE,SYNTH_ADVERSARY_V1
BEN-008277,El Obeid,AID-2026-SH-455,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-018960,El Obeid,AID-2026-DR-114,medical,group,TRUE,SYNTH_ADVERSARY_V1
BEN-013502,El Obeid,AID-2026-HL-330,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-004762,El Obeid,AID-2026-SH-455,human services,group,TRUE,SYNTH_ADVERSARY_V1
BEN-024278,El Obeid,AID-2026-DR-114,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-000941,El Obeid,AID-2026-DR-114,education,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-011160,El Obeid,AID-2026-WS-618,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-009731,El Obeid,AID-2026-HL-330,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-013541,El Obeid,AID-2026-FS-207,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-009346,El Obeid,AID-2026-HL-330,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-003945,Rafah,AID-2026-SH-455,international development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-013613,Rafah,AID-2026-SH-455,human services,group,TRUE,SYNTH_ADVERSARY_V1
BEN-019699,Rafah,AID-2026-DR-114,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020780,Rafah,AID-2026-SH-455,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-005419,Rafah,AID-2026-FS-207,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-008347,Rafah,AID-2026-DR-114,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-009880,Rafah,AID-2026-HL-330,environment,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-011419,Chitrakoot,AID-2026-WS-618,international development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-010971,Chitrakoot,AID-2026-SH-455,civil rights,group,TRUE,SYNTH_ADVERSARY_V1
BEN-007580,Chitrakoot,AID-2026-WS-618,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020544,Chitrakoot,AID-2026-SH-455,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-000513,Chitrakoot,AID-2026-HL-330,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-011620,Chitrakoot,AID-2026-WS-618,international development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-000321,Chitrakoot,AID-2026-FS-207,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-021896,Cox's Bazar,AID-2026-WS-618,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-021905,Chitrakoot,AID-2026-SH-455,medical,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-024000,Chitrakoot,AID-2026-HL-330,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-017379,Chitrakoot,AID-2026-ED-512,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-007975,Chitrakoot,AID-2026-HL-330,medical,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-022885,Chitrakoot,AID-2026-WS-618,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-002977,Chitrakoot,AID-2026-WS-618,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-025446,Rafah,AID-2026-SH-455,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-018977,Rafah,AID-2026-SH-455,housing,group,TRUE,SYNTH_ADVERSARY_V1
BEN-010278,Rafah,AID-2026-ED-512,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012224,Rafah,AID-2026-ED-512,international development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-010666,Rafah,AID-2026-FS-207,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-010530,Rafah,AID-2026-DR-114,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-016609,Rafah,AID-2026-WS-618,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012423,Rafah,AID-2026-HL-330,disaster relief,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-007106,Rafah,AID-2026-ED-512,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-004542,Rafah,AID-2026-HL-330,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-011377,Deir al-Balah,AID-2026-HL-330,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-005335,Deir al-Balah,AID-2026-WS-618,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-023142,Deir al-Balah,AID-2026-SH-455,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-014565,Deir al-Balah,AID-2026-DR-114,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-019802,Deir al-Balah,AID-2026-SH-455,civil rights,group,TRUE,SYNTH_ADVERSARY_V1
BEN-016006,Deir al-Balah,AID-2026-WS-618,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-016595,Deir al-Balah,AID-2026-DR-114,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-018199,Deir al-Balah,AID-2026-ED-512,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-002007,Deir al-Balah,AID-2026-DR-114,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-024873,Maradi,AID-2026-ED-512,environment,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-011538,Maradi,AID-2026-SH-455,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-024879,Maradi,AID-2026-WS-618,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-006828,Maradi,AID-2026-ED-512,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-023356,Maradi,AID-2026-HL-330,civil rights,group,TRUE,SYNTH_ADVERSARY_V1
BEN-003416,Maradi,AID-2026-DR-114,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-003225,Maradi,AID-2026-ED-512,environment,group,TRUE,SYNTH_ADVERSARY_V1
BEN-009553,Maradi,AID-2026-FS-207,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020267,Maradi,AID-2026-SH-455,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-007674,Maradi,AID-2026-FS-207,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-016478,Nyala,AID-2026-DR-114,education,group,TRUE,SYNTH_ADVERSARY_V1
BEN-018157,Maradi,AID-2026-ED-512,disaster relief,group,TRUE,SYNTH_ADVERSARY_V1
BEN-013478,Gaza North,AID-2026-DR-114,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-012481,Gaza North,AID-2026-FS-207,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-008266,Gaza North,AID-2026-WS-618,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-000949,Gaza North,AID-2026-ED-512,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-019474,Gaza North,AID-2026-DR-114,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-014391,Gaza North,AID-2026-FS-207,environment,group,TRUE,SYNTH_ADVERSARY_V1
BEN-006339,Gaza North,AID-2026-FS-207,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-016820,Rafah,AID-2026-WS-618,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-018616,Rafah,AID-2026-SH-455,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-007184,Rafah,AID-2026-DR-114,disaster relief,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-022836,Rafah,AID-2026-SH-455,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-024255,Rafah,AID-2026-HL-330,disaster relief,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-009386,Rafah,AID-2026-DR-114,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-001047,Rafah,AID-2026-ED-512,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-014134,Rafah,AID-2026-ED-512,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-010405,Rafah,AID-2026-HL-330,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-013166,Rafah,AID-2026-FS-207,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020087,Rafah,AID-2026-DR-114,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-019023,Rafah,AID-2026-WS-618,international development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-024463,Balrampur,AID-2026-WS-618,civil rights,group,TRUE,SYNTH_ADVERSARY_V1
BEN-004169,Balrampur,AID-2026-HL-330,human services,group,TRUE,SYNTH_ADVERSARY_V1
BEN-005952,Balrampur,AID-2026-FS-207,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-000672,Balrampur,AID-2026-FS-207,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-025093,Balrampur,AID-2026-HL-330,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-000149,Balrampur,AID-2026-WS-618,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-007737,Balrampur,AID-2026-ED-512,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-017642,Balrampur,AID-2026-HL-330,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-014444,Balrampur,AID-2026-HL-330,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-016741,Balrampur,AID-2026-SH-455,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-009445,Balrampur,AID-2026-DR-114,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-025702,Balrampur,AID-2026-FS-207,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-018745,Balrampur,AID-2026-DR-114,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-019630,Cox's Bazar,AID-2026-DR-114,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-002927,Barabanki,AID-2026-HL-330,education,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-019172,Barabanki,AID-2026-DR-114,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-013197,Barabanki,AID-2026-SH-455,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-003917,Barabanki,AID-2026-FS-207,education,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-009153,Barabanki,AID-2026-HL-330,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-000517,Barabanki,AID-2026-DR-114,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-013289,Barabanki,AID-2026-DR-114,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-023172,Barabanki,AID-2026-FS-207,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-025164,Barabanki,AID-2026-ED-512,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-022845,Barabanki,AID-2026-ED-512,environment,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-000677,Barabanki,AID-2026-HL-330,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-011279,Rafah,AID-2026-HL-330,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-015072,Rafah,AID-2026-FS-207,environment,group,TRUE,SYNTH_ADVERSARY_V1
BEN-013839,Khan Yunis,AID-2026-ED-512,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-018401,Rafah,AID-2026-WS-618,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-019147,Rafah,AID-2026-DR-114,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-018902,Rafah,AID-2026-SH-455,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-000826,Rafah,AID-2026-HL-330,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-019412,Rafah,AID-2026-DR-114,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-007732,Rafah,AID-2026-DR-114,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-000716,Khan Yunis,AID-2026-FS-207,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-003181,Khan Yunis,AID-2026-DR-114,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-008923,Khan Yunis,AID-2026-SH-455,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020947,Khan Yunis,AID-2026-ED-512,civil rights,group,TRUE,SYNTH_ADVERSARY_V1
BEN-011493,Khan Yunis,AID-2026-SH-455,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-008323,Khan Yunis,AID-2026-ED-512,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020066,Khan Yunis,AID-2026-DR-114,medical,group,TRUE,SYNTH_ADVERSARY_V1
BEN-022132,Khan Yunis,AID-2026-SH-455,housing,group,TRUE,SYNTH_ADVERSARY_V1
BEN-010967,Barabanki,AID-2026-WS-618,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-024037,Barabanki,AID-2026-WS-618,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-013480,Barabanki,AID-2026-DR-114,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-007767,Barabanki,AID-2026-ED-512,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-000270,Barabanki,AID-2026-FS-207,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012739,Barabanki,AID-2026-FS-207,food and agriculture,group,TRUE,SYNTH_ADVERSARY_V1
BEN-018683,Barabanki,AID-2026-HL-330,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-016653,Barabanki,AID-2026-DR-114,civil rights,group,TRUE,SYNTH_ADVERSARY_V1
BEN-007617,Barabanki,AID-2026-DR-114,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-003529,Barabanki,AID-2026-FS-207,civil rights,group,TRUE,SYNTH_ADVERSARY_V1
BEN-015070,Barabanki,AID-2026-ED-512,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-017622,Barabanki,AID-2026-WS-618,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-001282,Barabanki,AID-2026-WS-618,environment,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-005868,Barabanki,AID-2026-SH-455,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-019141,Barabanki,AID-2026-ED-512,international development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-001151,Barabanki,AID-2026-WS-618,medical,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-013467,Barabanki,AID-2026-ED-512,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-023556,Barabanki,AID-2026-WS-618,youth development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-006159,Nyala,AID-2026-DR-114,civil rights,group,TRUE,SYNTH_ADVERSARY_V1
BEN-015677,Nyala,AID-2026-WS-618,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-000004,Nyala,AID-2026-WS-618,medical,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-016012,Nyala,AID-2026-SH-455,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-007196,Nyala,AID-2026-ED-512,disaster relief,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-022602,Nyala,AID-2026-WS-618,education,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020794,Nyala,AID-2026-HL-330,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-011931,Nyala,AID-2026-DR-114,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020891,Nyala,AID-2026-HL-330,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-004659,Nyala,AID-2026-WS-618,international development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-022686,Nyala,AID-2026-WS-618,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012601,Nyala,AID-2026-HL-330,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020511,Khan Yunis,AID-2026-ED-512,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-017434,Khan Yunis,AID-2026-ED-512,civil rights,group,TRUE,SYNTH_ADVERSARY_V1
BEN-009804,Khan Yunis,AID-2026-HL-330,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-011373,Khan Yunis,AID-2026-FS-207,civil rights,household,TRUE,SYNTH_ADVERSARY_V1
BEN-013165,Khan Yunis,AID-2026-HL-330,international development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-006085,Khan Yunis,AID-2026-ED-512,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-021943,Khan Yunis,AID-2026-WS-618,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-007215,Khan Yunis,AID-2026-ED-512,environment,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-024540,Khan Yunis,AID-2026-WS-618,housing,household,TRUE,SYNTH_ADVERSARY_V1
BEN-017916,Khan Yunis,AID-2026-DR-114,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-008472,Khan Yunis,AID-2026-HL-330,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-018307,Khan Yunis,AID-2026-ED-512,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-019331,Kutupalong,AID-2026-HL-330,civil rights,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-022496,Kutupalong,AID-2026-SH-455,youth development,household,TRUE,SYNTH_ADVERSARY_V1
BEN-020216,Kutupalong,AID-2026-FS-207,environment,household,TRUE,SYNTH_ADVERSARY_V1
BEN-007801,Kutupalong,AID-2026-SH-455,food and agriculture,group,TRUE,SYNTH_ADVERSARY_V1
BEN-008020,Kutupalong,AID-2026-HL-330,food and agriculture,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-005502,Kutupalong,AID-2026-DR-114,environment,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-012632,Kutupalong,AID-2026-DR-114,environment,group,TRUE,SYNTH_ADVERSARY_V1
BEN-003298,Kutupalong,AID-2026-WS-618,disaster relief,group,TRUE,SYNTH_ADVERSARY_V1
BEN-022149,Kutupalong,AID-2026-ED-512,human services,household,TRUE,SYNTH_ADVERSARY_V1
BEN-012506,Kutupalong,AID-2026-DR-114,education,group,TRUE,SYNTH_ADVERSARY_V1
BEN-008117,Kutupalong,AID-2026-SH-455,disaster relief,household,TRUE,SYNTH_ADVERSARY_V1
BEN-013519,Kutupalong,AID-2026-HL-330,housing,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-009233,Kutupalong,AID-2026-WS-618,education,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-007524,Rafah,AID-2026-SH-455,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-009528,Rafah,AID-2026-ED-512,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-007257,Rafah,AID-2026-WS-618,education,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-017380,Rafah,AID-2026-FS-207,international development,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-007992,Rafah,AID-2026-ED-512,human services,individual,TRUE,SYNTH_ADVERSARY_V1
BEN-005208,Rafah,AID-2026-FS-207,housing,group,TRUE,SYNTH_ADVERSARY_V1
BEN-012207,Rafah,AID-2026-SH-455,medical,household,TRUE,SYNTH_ADVERSARY_V1
BEN-021606,Rafah,AID-2026-DR-114,food and agriculture,household,TRUE,SYNTH_ADVERSARY_V1
BEN-001965,Rafah,AID-2026-SH-455,international development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-003564,Cox's Bazar,AID-2026-DR-114,international development,group,TRUE,SYNTH_ADVERSARY_V1
BEN-010383,Cox's Bazar,AID-2026-DR-114,environment,individual,TRUE,SYNTH_ADVERSARY_V1
